,hospital_name,ccn,collection_week,fips_code,hospitalization_percentage,ICU_percentages,hospitalization_2021-02-02,hospitalization_2021-02-03,hospitalization_2021-02-04,hospitalization_2021-02-05,hospitalization_2021-02-06,hospitalization_2021-02-07,hospitalization_2021-02-08,hospitalization_2021-02-09,hospitalization_2021-02-10,hospitalization_2021-02-11,hospitalization_2021-02-12,hospitalization_2021-02-13,hospitalization_2021-02-14,hospitalization_2021-02-15,hospitalization_2021-02-16,hospitalization_2021-02-17,hospitalization_2021-02-18,hospitalization_2021-02-19,hospitalization_2021-02-20,hospitalization_2021-02-21,hospitalization_2021-02-22,hospitalization_2021-02-23,hospitalization_2021-02-24,hospitalization_2021-02-25,hospitalization_2021-02-26,hospitalization_2021-02-27
20,"NOLAND HOSPITAL ANNISTON II, LLC",012011,2021-01-29,1015.0,0.020938546463976877,,0.1260425261487066,0.1315810126505805,0.13053205687371047,0.12960897579006483,0.1291054770171672,0.12656071234861993,0.122678223006815,0.12170760067136373,0.1264763104064068,0.128839564788375,0.12748913371296458,0.1239020511689057,0.10785137392468798,0.10413366916048838,0.10341288966538846,0.107775502398888,0.10754788782148803,0.10584077849098822,0.10466476984108834,0.10788224769862788,0.10380283661006123,0.10133903387340222,0.10537805475317115,0.10541844496196884,0.10517610370918268,0.10214683804935601
21,STRINGFELLOW MEMORIAL HOSPITAL,010038,2021-01-29,1015.0,0.0008464001885054517,,0.005095025009281676,0.005318907599569685,0.00527650559383332,0.00523919182878532,0.005218838866031864,0.005115971682826668,0.00495902957051588,0.004919794042438181,0.005112559897776434,0.005208089879182999,0.005153501318379247,0.005008500453744281,0.004359682911967039,0.004209401897062794,0.004180265781928296,0.004356615952479198,0.004347415074015672,0.004278408485539234,0.0042308706134776865,0.004360930924484411,0.004196028631944939,0.004096434178034963,0.004259703774608696,0.004261336470574434,0.004251540294780008,0.004129088097349709
22,EAMC - LANIER,010175,2021-01-29,1017.0,1.0,0.0,2.128954002363258,2.2225032461422027,2.2047855863355843,2.1891940457057606,2.180689568998584,2.076751815852825,2.0130435240694107,1.9971164511235573,2.0753668529879685,2.11414581320396,2.091986407366251,2.033125485609835,1.950236954166307,1.8830110584546296,1.8699774664288964,1.9488649971109668,1.9447491259449456,1.913880092199788,1.8926147578420125,1.7948272462104817,1.7269584510523917,1.6859683866499808,1.7531652135391789,1.7538371818080711,1.749805372194719,1.6994077520278206
23,FLOYD CHEROKEE MEDICAL CENTER,010022,2021-01-29,1019.0,0.8148148148148148,,0.532668905330092,0.5560751288665674,0.5516421319846593,0.54774109472858,0.5456132562252641,0.5214367128904756,0.5054406550092072,0.5014416405388902,0.5210889725017523,0.5308257033860027,0.525261857166431,0.510482890645694,0.42532386670764716,0.41066268523126664,0.4078202112715602,0.4250246589224148,0.424127035566718,0.4173948603989924,0.41275713972789235,0.3846124423961059,0.3700688794301731,0.3612851433814414,0.37568471067444414,0.3758287063473742,0.374964732309794,0.3641650568400419
24,ST VINCENT'S CHILTON,010173,2021-01-29,1021.0,1.0,0.18181818181818182,1.2666811476942959,1.3223409051828603,1.31179928444639,1.3025226581982958,1.29746268024479,1.294872104753104,1.2551494526566431,1.2452187896325284,1.2940085688379637,1.3181875744618965,1.304370999819649,1.26767072342618,1.176976228017304,1.1364051163937738,1.1285392886300285,1.176148246147436,1.173664300537832,1.155034708465803,1.1422009894828498,1.115838357518895,1.0736445446737402,1.0481611527573598,1.089937205079295,1.0903549656025144,1.0878484024631982,1.0565163632217471
25,CHOCTAW GENERAL HOSPITAL,011304,2021-01-29,1023.0,0.9629629629629629,0.0,0.16875309017600396,0.17616833914512262,0.17476393593127437,0.17352806110308797,0.1728539475604408,0.18769335226011855,0.1819355035078908,0.18049604131983388,0.1875681816350701,0.19107295913642602,0.18907022913565125,0.18375047757109303,0.19645331608387595,0.18968144658819538,0.188368533114543,0.19631511466559673,0.19590051041075918,0.19279097849947724,0.1906488565161497,0.19999847004597512,0.19243581730369,0.18786827455834956,0.19535604955071095,0.19543092730063458,0.19498166080109292,0.1893658295568218
26,THOMASVILLE REGIONAL MEDICAL CENTER,010174,2021-01-29,1025.0,0.3087639819370009,0.0,0.8998715958810601,0.9394132239290959,0.9319242792230287,0.9253340078816893,0.9217393144227769,0.9159918248472699,0.8878920422911016,0.8808670966520595,0.9153809600090924,0.9324851754780642,0.9227113380672235,0.8967495824446763,0.886864986784124,0.8562941923047557,0.8503672015383474,0.8862410930192388,0.8843694117245837,0.8703318020146696,0.8606614486589511,0.814952544999858,0.7841362937662429,0.765524498466733,0.7960356383019953,0.7963407497003478,0.7945100813102322,0.7716267264337856
27,GROVE HILL MEMORIAL HOSPITAL,010091,2021-01-29,1025.0,0.2294950674004573,0.0,0.6688477433569884,0.6982378572461768,0.692671547797467,0.6877731954826022,0.6851013669472215,0.6808294292061686,0.6599436981334886,0.6547222653653186,0.6803753915741539,0.6930884452705677,0.6858238431583316,0.6665272437977029,0.6591803183787673,0.636457957773379,0.6320526021458036,0.6587165967337594,0.6573254317987356,0.6468916947860572,0.6397040092884344,0.6057299432065139,0.5828251419096745,0.568991549047227,0.5916695701332065,0.5918963503440663,0.5905356690789075,0.573527153264423
28,JACKSON MEDICAL CENTER,010128,2021-01-29,1025.0,0.4617409506625418,0.0,1.3457125521885451,1.4048450611395729,1.3936457223230905,1.3837903041645858,1.3784146215326742,1.36981954096703,1.327797734441866,1.317292282810575,1.3689060234338741,1.3944845143622346,1.3798682338317436,1.3410437386726242,1.3262618247700189,1.2805447446337328,1.2716812290971056,1.3253288231345843,1.3225298182282812,1.3015372814310069,1.2870757560817736,1.218720397736905,1.172636249413645,1.1448032489411812,1.190431118568171,1.190887397264441,1.1881497250868216,1.1539288228665794
29,CLAY COUNTY HOSPITAL,010073,2021-01-29,1027.0,1.0,1.0,0.4655766320174115,0.4860347263670447,0.4821600872856748,0.4787504048940693,0.4768905781350117,0.5066841867924717,0.4911406905654269,0.4872548165086657,0.5063462847005794,0.5158075432735633,0.5104011098032868,0.4960402708978649,0.4801096578217214,0.4635599756315952,0.4603513637784075,0.4797719092055964,0.4787586633572213,0.4711593194944083,0.4659242159444704,0.4277720772672599,0.411596495161684,0.4018270841870293,0.41784251201433215,0.4180026662926052,0.41704174062296695,0.4050301697524898
30,MEDICAL CENTER ENTERPRISE,010049,2021-01-29,1031.0,1.0,0.2835820895522388,3.256184014531577,3.3992653360755734,3.372166600934665,3.3483197140106657,3.3353123211430296,3.1448664132663904,3.0483916850168047,3.0242730029544087,3.1427691365653128,3.2014928841954955,3.1679364569782478,3.078802197182435,3.0474825344792125,2.9424338927701164,2.922067319377536,3.045338684648415,3.0389071351560215,2.9906705139630687,2.9574408415857008,2.8345289820194743,2.7273453701947017,2.662610713548057,2.7687331014933765,2.7697943253728297,2.7634269820961106,2.683835191137121
31,HELEN KELLER MEMORIAL HOSPITAL,010019,2021-01-29,1033.0,0.8347337651333514,0.5905172413793104,2.2048965901191226,2.3017828583933317,2.2834331863717017,2.267285474992667,2.2584776324222835,2.217600683286333,2.1495715859664455,2.1325643116364734,2.216121789866335,2.257530805626267,2.2338685109063054,2.1710155405564096,2.077959523900271,2.0063309507936142,1.9924437784566091,2.07649771628585,2.072112293442585,2.0392216221181,2.016563604094565,2.089982633808318,2.0109529647650226,1.9632221745507554,2.0414693716233243,2.04225184359405,2.037557011769696,1.9788716139652696
32,SHOALS HOSPITAL,010157,2021-01-29,1033.0,0.16526623486664865,0.0,0.4365403353021025,0.45572253379074346,0.45208954165274334,0.44889250857130325,0.447148672345063,0.43905557756596914,0.4255867169003909,0.4222195017339963,0.4387627762471521,0.446961213174026,0.44227639207295516,0.4298323360232362,0.4114084766481559,0.3972269674284868,0.394477491151204,0.4111190580926525,0.4102508024261421,0.4037388849273145,0.399252897317011,0.4137888932419106,0.39814206500625604,0.3886920004282865,0.40418390957249883,0.4043388286639409,0.4034093141152882,0.39179038225712903
33,EVERGREEN MEDICAL CENTER,010148,2021-01-29,1035.0,1.0,0.0,0.4298686897387899,0.4487577267046755,0.44518025758234864,0.4420320847547011,0.44031489957598413,0.431999523421327,0.4187471205687888,0.4154340198556543,0.4317114277071414,0.43977810770433856,0.4351685762773688,0.4229245084244802,0.42177857789945616,0.4072396047604668,0.4044208242539281,0.4214818641619258,0.4205917229493346,0.4139156638549007,0.4093166009231796,0.41154623985367417,0.3959842143107235,0.38658536720062464,0.401993313282754,0.4021473927435753,0.4012229159786475,0.3896669564170505
34,MIZELL MEMORIAL HOSPITAL,010007,2021-01-29,1039.0,0.5612053652052731,0.1935483870967742,1.0949979834640382,1.1431137403938827,1.1340009076420183,1.125981614820378,1.1216074550994828,1.134191426079467,1.0993979578569557,1.090699590801328,1.1334350463354994,1.1546136791665935,1.142511603263111,1.1103654641444867,1.0454767208116744,1.0094384799957956,1.002451474123329,1.0447412465093098,1.0425348236022152,1.0259866517990053,1.0145868001123495,1.0219764161315057,0.9833318567794718,0.959992073408442,0.9982540133609502,0.9986366327604753,0.9963409163633249,0.9676444613989433
35,ANDALUSIA HEALTH,010036,2021-01-29,1039.0,0.4387946347947269,0.5370370370370371,0.8561558211035978,0.8937765163052206,0.8866513846382467,0.88038126877131,0.8769612055711621,0.8868003469849473,0.8595960682511642,0.8527949985677185,0.8862089496211695,0.9027680758069506,0.8933057179865042,0.8681713300259438,0.8174361906307679,0.7892586504683287,0.7837956579878556,0.8168611387907183,0.8151359832705689,0.8021973168694487,0.7932840133486769,0.7990617982086148,0.768846432570625,0.7505975483734237,0.7805137519753934,0.7808129140114132,0.779017941795295,0.7565807890938175
36,CRENSHAW COMMUNITY HOSPITAL,010008,2021-01-29,1041.0,1.0,0.0,0.7855747301296737,0.8200939925721227,0.8135562534731741,0.8078030430660992,0.8046649282986039,0.7995652196204899,0.7750370434934193,0.7689049994616517,0.7990319984003363,0.8139621925646402,0.8054306530421809,0.782768751185648,0.7194166523746042,0.6946179074105834,0.6898099874685794,0.7189105555386038,0.7173922650306026,0.706005086220593,0.6981605852625863,0.7154119223262796,0.688359655701437,0.6720211580369283,0.6988055804377623,0.6990734246617707,0.6974663593177206,0.6773780425170951
37,CULLMAN REGIONAL MEDICAL CENTER,010035,2021-01-29,1043.0,1.0,0.33620689655172414,3.335206324662964,3.4817599980502836,3.4540036205148064,3.4295780082835874,3.416254947066558,3.4757093338109635,3.3690853729204644,3.3424293826978397,3.473391421617692,3.5382929630293005,3.5012063679369527,3.402695099722904,3.0133122568916137,2.9094414861651354,2.889303275514083,3.0111924452441343,3.0048330103016974,2.9571372482334164,2.9242801676974888,2.8232957099639155,2.7165368680671143,2.652058755634393,2.7577605792945916,2.758817597531194,2.752475488111582,2.6731991203664327
38,DALE MEDICAL CENTER,010021,2021-01-29,1045.0,1.0,0.1111111111111111,2.1940311989420467,2.2904400265919636,2.2721807789309953,2.2561126409893424,2.2473482021120774,2.1808372290578597,2.1139359202638204,2.0972105930653107,2.179382852779728,2.220105388567404,2.196835368117304,2.135024376296724,2.031233167707283,1.9612152815182875,1.9476403852163395,2.0298042312544458,2.0255174218959366,1.993366351707112,1.971217836688144,1.8834452813154503,1.8122255233922528,1.7692116101911135,1.83972622199626,1.8404313681143112,1.8362004914060024,1.7833145325521431
39,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,010118,2021-01-29,1047.0,1.0,0.27586206896551724,1.269005333286396,1.324767218770352,1.314206255610512,1.3049126080298523,1.299843345713129,1.332045466612045,1.291182451297504,1.2809666974688692,1.3311571401921636,1.3560302799488406,1.3418170572307395,1.3040631843857828,1.2921427191458787,1.247601746062412,1.2389662512809236,1.291233719695196,1.288506721343147,1.2680542337027796,1.253964742217193,1.1907268378892906,1.1457012255243266,1.1185075388484575,1.1630873530711938,1.1635331512134213,1.1608583623600572,1.1274235016930048
40,DEKALB REGIONAL MEDICAL CENTER,010012,2021-01-29,1049.0,1.0,0.2375,2.9679850011112228,3.0984024512266286,3.07370217658356,3.051965934897659,3.0401098030689857,2.874739983758088,2.786551894893217,2.7645048726770005,2.8728228513914598,2.9265025576570327,2.895828439790991,2.8143503142093182,2.5210071464628703,2.4341064428563417,2.4172583472591573,2.5192336627157985,2.5139132114745832,2.4740098271654616,2.446520829085846,2.5611860286675308,2.464338485090061,2.40584640431555,2.5017350613229445,2.5026939478930195,2.4969406284725757,2.4250241357170292
41,COMMUNITY HOSPITAL INC,010034,2021-01-29,1051.0,0.5823423453662355,0.0,2.8510881123933927,2.976368948224261,2.9526415171956866,2.9317613778905423,2.920372210996827,2.7954296818780953,2.7096745866020755,2.6882358127830708,2.793565440676443,2.845764194322716,2.815936335096275,2.7367060840260384,2.474821075204928,2.3895124345541783,2.3729730042239305,2.4730800825385866,2.467857104539561,2.42868476954687,2.401699383218572,2.365155435959668,2.2757205055845544,2.2217053496154273,2.31025478563039,2.3111402799905405,2.305827313829642,2.23941523681842
42,ELMORE COMMUNITY HOSPITAL,010097,2021-01-29,1051.0,0.4176576546337645,0.0,2.0448088373644704,2.1346606238265577,2.11764324002692,2.102667942283239,2.094499598059413,2.0048904461731243,1.9433866378877203,1.9280106858163695,2.003553406862572,2.0409905075580355,2.0195978785891997,1.9627737078907284,1.774949004023144,1.7137653943171056,1.7019032659047102,1.7737003589271025,1.769954423638978,1.7418599089780418,1.7225059099893971,1.6962964827947893,1.6321534858789244,1.593413656058452,1.6569215737969314,1.6575566529743164,1.6537461779100076,1.6061152396061482
43,D W MCMILLAN MEMORIAL HOSPITAL,010099,2021-01-29,1053.0,0.5880584281249438,0.5,1.2915852950329072,1.3483393759065234,1.3375904969531867,1.328131483474251,1.3229720215766494,1.259870933881805,1.221222008934447,1.2115597776976077,1.2590307398612102,1.2825561724378625,1.269113068108347,1.2334048222330707,1.1587609042429612,1.1188176862986028,1.1110735930236761,1.157945736529811,1.1555002333903603,1.1371589598444818,1.124523860290654,1.0393157284102215,1.0000155080547617,0.9762797314044349,1.0151908406672658,1.0155799517598945,1.0132452852041243,0.9840619532570011
44,ATMORE COMMUNITY HOSPITAL,010169,2021-01-29,1053.0,0.41194157187505626,0.0784313725490196,0.9047700895012403,0.9445269642729325,0.9369972531419299,0.9303711073466481,0.926756846003767,0.8825538212551495,0.8554798127338176,0.8487113106034848,0.8819652558525118,0.8984450871263657,0.8890280406841634,0.8640140110720635,0.8117251033085898,0.7837444279219412,0.7783196031020807,0.8111540691170256,0.8094409665423328,0.7965926972321371,0.787741667262891,0.7280524083311157,0.7005221600190816,0.6838949803454771,0.7111526519415502,0.7114252286575111,0.7097897683617466,0.6893465146646918
45,RIVERVIEW REGIONAL MEDICAL CENTER,010046,2021-01-29,1055.0,0.5255057005678387,0.28888888888888886,2.7548063003865235,2.875856377500711,2.852930226532115,2.83275521367975,2.821750661214824,2.6248277828376096,2.5443062236441922,2.524175833845838,2.6230773141594925,2.6720904371467897,2.644082938296906,2.5696880194769,2.297124360647276,2.217941037628131,2.2025891688795207,2.2955083744632128,2.2906604159110198,2.254300726769575,2.22925294091658,2.084467326321746,2.0056462106502764,1.958041378413052,2.0360820869986656,2.0368624940845215,2.0321800515693846,1.9736495201301743
46,GADSDEN REGIONAL MEDICAL CENTER,010040,2021-01-29,1055.0,0.47449429943216126,0.48214285714285715,2.487394302594184,2.5966939190863383,2.5759932341446423,2.5577766313959502,2.5478403026239356,2.3700329389420673,2.297327693732774,2.2791513824304515,2.3684523901331698,2.4127077567823045,2.3874189758399424,2.3202456514617906,2.0741400388922586,2.0026431258386395,1.9887814794302845,2.0726809182176953,2.0683035561940044,2.0354733410163215,2.012856970560585,1.8821258506302088,1.8109559850691264,1.7679722048787696,1.8384374183055838,1.8391420704398518,1.834914157634243,1.7820652475641323
47,FAYETTE MEDICAL CENTER,010045,2021-01-29,1057.0,1.0,0.0,1.1138131226139254,1.1627556433146704,1.1534862265152872,1.1453291397318297,1.1408798196681256,1.1305207867161509,1.095839922302051,1.0871697061985257,1.1297668548810618,1.1508769462635573,1.1388140369021311,1.106771933910843,1.0439767637369521,1.0079902273858363,1.0010132458483751,1.0432423446277457,1.041039087300126,1.0245146573429813,1.0131311611502811,0.9455237983734952,0.9097701841332392,0.8881764171168474,0.9235760351765064,0.9239300313571029,0.9218060542735236,0.8952563407287791
48,RUSSELLVILLE HOSPITAL,010158,2021-01-29,1059.0,0.8128073721194625,0.9807692307692307,0.9530586100416529,0.9949373505627908,0.9870057709186358,0.9800259808317796,0.976218822602585,0.9850019116324155,0.9547851140765027,0.9472309146875246,0.9843450247290262,1.0027378580239292,0.992227667569699,0.9643099741756493,0.772524592646568,0.7458951835437319,0.7407323389217534,0.771981135317939,0.7703507633320509,0.7581229734378914,0.7496993848441369,0.7091344390564163,0.6823195463777572,0.666124413175795,0.6926738118675364,0.6929393058544538,0.6913463419329494,0.6714342929141432
49,RED BAY HOSPITAL,011302,2021-01-29,1059.0,0.1871926278805375,0.0,0.2194930211726085,0.2291378543266645,0.22731118138082054,0.22570370918847787,0.22482690617447273,0.22684968496905414,0.21989064161555197,0.21815088077717645,0.22669840141789108,0.23093434085045755,0.22851380403184818,0.22208425310741683,0.17791535062331917,0.17178249646887483,0.17059347372464584,0.177790190334453,0.17741470946785434,0.1745986029683646,0.1726586184909383,0.16331635725869284,0.15714078553157637,0.1534109847854962,0.1595254122380867,0.15958655651261258,0.15921969086545718,0.15463387027601427
50,WIREGRASS MEDICAL CENTER,010062,2021-01-29,1061.0,1.0,0.24074074074074073,1.5661137248097985,1.6349309723713472,1.6218974027574171,1.6104278614971594,1.6041717480824733,1.5759440241420952,1.5275989590467058,1.5155126927728588,1.574893044466109,1.604320475393737,1.5875048005779493,1.5428381643485134,1.5177298295158619,1.4654127267045518,1.4552696149350124,1.5166621335401211,1.5134590456128982,1.4894358861587251,1.4728865985347392,1.4035349362751648,1.3504622936080772,1.3184085193239945,1.370955690281507,1.371481161991082,1.3683283317336312,1.328917953515497
51,GREENE COUNTY HOSPITAL,010051,2021-01-29,1063.0,0.1111111111111111,,0.03143519704870099,0.03281650397627374,0.0325548928157486,0.03232467499448649,0.032199101637434405,0.025871157899808275,0.025077511175306,0.024879099494180427,0.025853904710145193,0.026336994020711803,0.02606094298610231,0.02532768242542085,0.021770289087796987,0.021019853516005178,0.02087436090514758,0.021754974076127764,0.0217090290411201,0.021364441278562636,0.02112705859768972,0.019175989670601305,0.018450877369316866,0.01801293825665993,0.018730871228228675,0.018738050557944367,0.018694974579650237,0.01815652485097368
52,HALE COUNTY HOSPITAL,010095,2021-01-29,1065.0,0.9629629629629629,,1.0976885959724394,1.145922582213572,1.1367873575466907,1.1287483598398358,1.1243634519997328,1.0533954480714391,1.021080549364346,1.0130018246875727,1.0526929502734588,1.0723628886169065,1.0611229238492224,1.0312667674350602,0.9390583730695535,0.906688439703104,0.900412636295323,0.9383977621845241,0.9364159295294351,0.9215521846162696,0.911312715898311,0.8991408489993056,0.8651411388724132,0.8446066604789435,0.8782697398125003,0.8786063706058359,0.8765865858458225,0.8513392763456549
53,SOUTHEAST HEALTH MEDICAL CENTER,010001,2021-01-29,1069.0,0.6192276754551392,0.3115079365079365,4.001695715452416,4.177535873388407,4.144232813173257,4.114926120183926,4.098940651280653,4.499403113033727,4.36137540833246,4.326868482157144,4.496402510757614,4.58041937448882,4.532409738070988,4.404884141336121,4.629942394733867,4.470345365298791,4.439403084081786,4.626685312500497,4.616914065800391,4.54362971554959,4.493144940932373,4.58938317487406,4.4158422910618995,4.311030470145643,4.482853127385406,4.484571353957804,4.474261994523418,4.345395001593595
54,FLOWERS HOSPITAL,010055,2021-01-29,1069.0,0.38077232454486065,0.35398230088495575,2.4607023233805947,2.568829056631672,2.5483505086674527,2.5303293864589396,2.5204996834361144,2.7667500183272304,2.681874726001087,2.6606559029195513,2.764904903276663,2.816568124692576,2.7870462838834826,2.708628894234328,2.847020567767457,2.7488819762650967,2.7298551064840266,2.845017739369449,2.8390092541754277,2.7939456152202617,2.762901775051148,2.822080099116095,2.7153672237844866,2.650916873336683,2.756573185546196,2.757629748668292,2.7512903699357203,2.672048135778586
55,"NOLAND HOSPITAL DOTHAN II, LLC",012010,2021-01-29,1069.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,HIGHLANDS MEDICAL CENTER,010061,2021-01-29,1071.0,1.0,0.3508771929824561,2.8901247837758843,3.0171209460456647,2.9930686425854782,2.9719026155405164,2.960357509879627,2.6665691573480195,2.5847671025043986,2.5643165887934942,2.6647908518079406,2.7145834069301444,2.6861305182888846,2.6105525328355403,2.551380726540736,2.4634330265052133,2.4463819418044483,2.5495858755196035,2.544201322456204,2.5038171744807087,2.475996983653145,2.427634905340325,2.3358374042398484,2.2803953491197593,2.371283964070725,2.372192850220235,2.3667395333231767,2.2985730721099515
57,ST VINCENT'S BIRMINGHAM,010056,2021-01-29,1073.0,0.1274729148766968,0.3487179487179487,3.6445000977043125,3.804644576032197,3.774314182409491,3.7476234360215113,3.7330648470826127,3.443538288692193,3.337901235487898,3.311491972186824,3.4412418310138384,3.5055426460077577,3.46879932315409,3.3711998718240337,2.8912933779352805,2.791628674791539,2.7723059262228538,2.889259404401735,2.8831574838010967,2.837393079296318,2.8058664895263585,2.543688576929523,2.4475026741703014,2.389410198246415,2.4846437653347535,2.4855961010056364,2.479882086980336,2.408456911664082
